stock1,stock2,coint_score,pvalue,correlation
ODFL,XYL,-1.7763983743749685,0.6411137979806183,0.8131089468658426
ECL,EW,-1.7763802541050067,0.6411224870449608,0.7348967097990298
LYV,V,-1.7763789381925141,0.6411231180502025,0.7632889402147698
EQR,SNPS,-1.7763642852418156,0.6411301443888812,0.5275171370786911
DHI,NOC,-1.7763476259757547,0.6411381327189408,0.6267851578058562
AZO,NI,-1.776331109741531,0.6411460523889327,0.6914468734528555
CNP,GNRC,-1.776321274892754,0.641150768244486,0.06892962834268374
PLD,PSKY,-1.776307958038138,0.6411571536960593,-0.3874386211300203
CVS,DRI,-1.776301382200481,0.6411603068022025,0.6601311132976272
EQT,ORCL,-1.7762981870016707,0.6411618388918939,0.3187573164447092
GILD,PSX,-1.7762968452809733,0.6411624822427237,0.08588497413278565
HUM,O,-1.7762446261136222,0.6411875207880051,0.5162694570182524
MDT,MMM,-1.7762329240743744,0.6411931316918872,0.12975197359365348
ECL,RJF,-1.7762018117186809,0.6412080492899314,0.16611721611802616
MCO,SBUX,-1.7761990436874147,0.6412093764790856,0.8627395811862122
CNC,TTD,-1.7761912297242917,0.6412131230321365,0.5214986504350037
ADBE,BKR,-1.776176735169532,0.6412200726777777,-0.1694639259525676
ABT,PFE,-1.776158635869883,0.6412287505956692,0.6964779950785304
INVH,LUV,-1.776111790501431,0.641251210733907,-0.1948654232589781
GRMN,JBHT,-1.7760833137089294,0.641264863717129,0.723006426531415
LRCX,TJX,-1.7760711653813834,0.6412706880739437,0.8258320868340139
EG,ZTS,-1.7760550368572554,0.6412784206219342,0.6001396926572443
DLR,REG,-1.7759727244901704,0.6413178827912182,0.11659956668133854
AKAM,AXON,-1.775971918448649,0.6413182692142769,0.8041657900053012
BLK,HUBB,-1.7759714565100742,0.6413184906714205,0.8614343994522163
COF,NXPI,-1.7759580754136977,0.6413249056536242,0.8150415996349442
OKE,PHM,-1.7759477344257477,0.6413298631552483,0.22172797227449295
ADSK,EXR,-1.7759303016786359,0.6413382204022768,0.6601888125701797
COHR,PM,-1.7759271252671769,0.641339743162847,0.5292253285495473
PWR,WTW,-1.7759262385758277,0.6413401682390957,0.8124838916254091
IRM,PPL,-1.775871496355153,0.6413664110239905,0.609155884873989
TJX,TPR,-1.7758648129961696,0.641369614892805,0.16064473758666045
CMI,ROST,-1.7758567638427116,0.6413734734800731,0.5664628096866849
D,RSG,-1.775838815474199,0.6413820774699694,0.6912089876314191
LYV,STLD,-1.7758279345714407,0.641387293454419,0.6540763169821661
AEE,FDX,-1.775826072219354,0.6413881862079515,0.08075154933121712
ICE,IRM,-1.775823831306585,0.6413892604304221,0.6867016916702425
URI,WRB,-1.7758152137926657,0.6413933913803985,0.7330696856938573
IDXX,WBD,-1.7758130401877499,0.6413944333312149,0.03710084712742761
EQR,PFE,-1.7757928431431138,0.641404115032478,0.6254707145237463
SBAC,TROW,-1.7757738950933806,0.6414131979117331,0.7325489469325575
AWK,KO,-1.775759733543153,0.6414199862853711,0.8273778634706886
DOC,KLAC,-1.7757438615111822,0.6414275945177065,0.6336494087992867
TMUS,WST,-1.775742817860857,0.6414280947873643,0.9280285196309731
ROK,TRV,-1.7756949491191463,0.6414510401606922,0.6277766603560938
ABT,CNC,-1.7756918587016075,0.6414525214980991,0.5527574730949734
LHX,TKO,-1.7756659703854725,0.6414649305059152,0.09229082688836839
CSX,FE,-1.7756617552235674,0.6414669509358817,0.41201372039799194
L,PG,-1.7756425580950197,0.6414761525268703,0.2824556032062489
LDOS,TPR,-1.775598509135485,0.6414972657482911,-0.1984730531485046
AVB,PGR,-1.7755749010029065,0.6415085812062118,0.5621172347093346
ALGN,VZ,-1.7755357633590108,0.6415273396770251,0.4261522377009771
IP,REG,-1.7755245942356401,0.6415326929036986,0.5236287305770249
AVB,MTD,-1.7755182497759334,0.641535733711893,0.6430629435274312
CMI,SNA,-1.7755158297540583,0.6415368935906466,0.820297322930298
EXPD,GPC,-1.7755154255211711,0.6415370873330113,0.8063583694590243
ALB,AOS,-1.7754784288471788,0.6415548190592921,0.773620330642848
TDG,VST,-1.7754770526410293,0.6415554786387068,0.13545492141480575
AIZ,ERIE,-1.7754739825018115,0.6415569500738323,0.5919410950295145
ESS,FE,-1.775465080589951,0.6415612165061635,0.7136094099559731
COHR,ERIE,-1.775445661177878,0.6415705236012867,0.2845780275495109
FDX,FITB,-1.7754439462741842,0.6415713454941354,0.5984864496535078
APTV,EQT,-1.7754368496698585,0.6415747466377419,0.1949300744125915
SW,TAP,-1.775403945283934,0.6415905163303923,-0.12555198781252766
FITB,TSN,-1.775369992569576,0.641606788133585,0.7172741007327128
DVN,MCK,-1.7753466804804792,0.641617960246215,0.6694781015156179
DTE,FDX,-1.7753229273065603,0.6416293435924841,0.24811613368541635
CLX,RF,-1.7752806746315561,0.6416495921623306,-0.23847955583975905
GL,TXT,-1.7752403728325532,0.6416689053686438,0.583544715973075
DLTR,GE,-1.775207566688693,0.641684626221393,0.13953915109805876
ARE,CPT,-1.775197107177293,0.6416896384049409,0.8479408958575336
IP,XOM,-1.7751945790278996,0.6416908498861933,0.249987506520333
BALL,GDDY,-1.7751688912181303,0.6417031593051683,0.4398901109202308
CI,MPWR,-1.7751680852162255,0.6417035455327383,0.6807301611710372
GM,GWW,-1.7751629356486507,0.6417060131467591,0.5301556982173209
DGX,LUV,-1.7751439292375353,0.6417151207394827,-0.28211290542573425
COHR,LLY,-1.7751036392723811,0.6417344267725581,0.4548048994268262
J,LMT,-1.7750765677287608,0.6417473985906021,0.7461297556683907
AAPL,ABBV,-1.7750715322114816,0.6417498114274134,0.8305616272127097
ADM,DTE,-1.7750504806494347,0.6417598984957056,0.8322766743095634
HUBB,WMB,-1.7750424673890548,0.6417637380984768,0.7132957461385392
EXC,HLT,-1.7750404544430516,0.6417647026111253,0.8065264012788561
ECL,WST,-1.774973379794685,0.6417968411157173,0.6794325471765426
ABT,CSCO,-1.7749685764892256,0.6417991425500047,0.6586273656417853
BXP,HON,-1.7749566226265079,0.6418048700429768,-0.004833322636732465
COF,SNPS,-1.7748883805915225,0.6418375663236309,0.5960281151631667
ADBE,VICI,-1.774859241039637,0.6418515273455199,0.6917355238448215
L,SPGI,-1.774858057916329,0.6418520941856625,0.2638091832509065
ADSK,CSCO,-1.774857574796986,0.6418523256503844,0.5836067882697179
ELV,KMI,-1.7747992533019274,0.6418802672816004,0.6524564242238416
NSC,OXY,-1.774796468928959,0.6418816012420612,-0.21129293697096327
BX,EBAY,-1.7747704380335516,0.6418940722366334,0.7870326301521194
DOC,INVH,-1.7747623220022275,0.6418979604623876,0.7791992381792596
ABT,LLY,-1.7747134511853324,0.6419213730979446,0.8747355541096706
COO,CTAS,-1.774711465476959,0.641922324381261,0.793098008718113
AES,DVN,-1.774701607759238,0.6419270468525375,0.34038730903070485
DGX,WY,-1.7746768519817393,0.6419389063212617,0.7651327768799996
CBRE,EQT,-1.774675986268642,0.6419393210455593,0.32227422792220783
AMD,UDR,-1.7746746516435188,0.641939960404166,0.6714511312671141
EXPE,REG,-1.7746492787737356,0.6419521153073787,0.6831109736172295
GRMN,SJM,-1.7745748953128573,0.6419877477789276,0.5937588355621396
AMZN,RCL,-1.7745714955564609,0.641989376353823,-0.3964024478683609
CHD,NI,-1.7745702673107069,0.6419899647158491,0.5232328626648682
APH,JPM,-1.7745677040682648,0.6419911925750795,0.8439005477438319
LYV,VRSN,-1.774543263147675,0.6420029003161871,0.6359760030501461
MPWR,PODD,-1.774507543962706,0.6420200103017015,0.9163504278255926
COO,FIX,-1.774506239601608,0.6420206351021811,0.5464223126869996
PFG,TMUS,-1.7744961508054742,0.6420254677088831,0.5476629741341313
DG,LUV,-1.7744586694965943,0.6420434212848118,-0.494457694546344
AOS,WEC,-1.7744378741060154,0.6420533821274301,0.20065734356217815
AES,TSLA,-1.7744182192402143,0.6420627965582663,0.8286223408645241
IDXX,MMM,-1.774405119589618,0.6420690710657407,-0.046747481038517606
CAH,KKR,-1.774375796298333,0.6420831162482902,0.5070392048959733
CNC,MTB,-1.7743107406060927,0.6421142755906779,0.30293396773947756
DLR,SCHW,-1.774305639419527,0.6421167188271086,0.3430802613362509
ERIE,KDP,-1.774232107690977,0.6421519363916314,0.7837786535704232
TECH,XOM,-1.7742285533857804,0.6421536386665746,0.12646412020704215
CMG,UHS,-1.7742131251885394,0.6421610277032067,0.19615139823101854
AVB,NEE,-1.7742005299350847,0.6421670599079654,0.5898741583084547
AZO,STLD,-1.7742001528662636,0.6421672404956703,0.704947089559631
AAPL,YUM,-1.7741993864674617,0.6421676075431371,0.7746835756146446
ABBV,APO,-1.7741872237936225,0.6421734325289495,0.7921950821824638
DE,ICE,-1.7741857775125343,0.6421741251837232,0.8580094214852177
CME,MRK,-1.774174476677027,0.6421795373745096,0.6460520995129864
JCI,MO,-1.774172357536884,0.642180552268215,0.48651373655947106
CNP,TTD,-1.77417104601822,0.6421811803770909,0.10467671052820146
GM,IR,-1.7741649761625622,0.6421840873293794,0.703768183514614
SLB,TT,-1.774156102299876,0.642188337147968,-0.29409757487298277
BG,VICI,-1.7741515079736658,0.6421905374274353,0.774062742208115
SLB,WM,-1.7741325701558786,0.6421996069209395,-0.17047148041266738
AXON,EQR,-1.7741281884473035,0.6422017053471336,0.48831378257646857
FDX,HUM,-1.7740672022045816,0.6422309114749909,0.32284469551371986
AMCR,WDAY,-1.7740554304123555,0.6422365488337003,0.5459257802505012
GPN,NOC,-1.7740423548453637,0.6422428105088174,-0.11586177659651686
KIM,SHW,-1.7740412484285013,0.642243340351606,0.6656093515351486
COHR,CPB,-1.7739963344920822,0.6422648485311944,0.23883688647545628
AOS,FIS,-1.7739932053415841,0.6422663469838532,-0.11575965171580606
BXP,CHTR,-1.7739470378267164,0.6422884548567065,-0.026926871567241155
ADSK,NI,-1.7739356546784453,0.6422939057253203,0.12351485347922905
UDR,URI,-1.773907347569513,0.64230746055027,0.6005570481321022
FDX,FRT,-1.7738957645585096,0.6423130069979035,0.12579866520190613
BRK-B,IBKR,-1.7738559565473393,0.6423320685189104,0.6335875564397383
DLR,IBM,-1.773813483793033,0.6423524055375434,0.2177089892892853
NXPI,WRB,-1.7737844556169131,0.6423663046713798,0.7437965389216717
L,TFC,-1.7737587264991943,0.642378623972904,0.8216393376980391
EQR,ERIE,-1.7737511380524054,0.6423822573456028,0.33394279316904496
STX,TTD,-1.773734931599437,0.6423900169945681,0.71964080362999
FDX,PWR,-1.7736874365018342,0.6424127572311216,0.44021231644943887
HWM,REGN,-1.7736487590093313,0.6424312752194206,0.5991173908012798
GM,HPE,-1.773633151055221,0.642438747871006,0.6070389007940272
AMT,FDX,-1.7736166700391205,0.6424466384478382,0.03421618097897639
AMZN,PEG,-1.7735872651695528,0.6424607163625004,0.5969076139832215
DOC,IRM,-1.7735826936099621,0.6424629050272158,0.5123255763392959
MDT,VRSK,-1.7735567340214127,0.6424753332452603,0.7392266872006609
FDX,HAS,-1.7735511798995869,0.6424779922710318,0.37589240271711183
EMR,SRE,-1.7735410689559803,0.6424828328452955,0.6192480308035494
ANET,NEE,-1.7735353299022651,0.6424855803821089,0.6220196871602622
BXP,NUE,-1.773527731635072,0.6424892179921101,-0.005331800223743068
HPQ,TDG,-1.7734753122065443,0.6425143129458851,0.6238377055876008
HUBB,RCL,-1.7734619756682444,0.6425206974778452,-0.43213732621738377
DGX,EIX,-1.7734512759241243,0.6425258196757511,0.4750638869717134
EQR,MCHP,-1.7734475250636845,0.6425276152859868,0.5224686588670354
CPT,ISRG,-1.7734475211283374,0.6425276171699124,0.8146252969164084
REGN,SHW,-1.7734450927903787,0.6425287796607184,0.7749376711143364
DOV,EG,-1.7734369717180536,0.6425326673582215,0.7364843912495918
EXPE,ZBH,-1.7733823664551256,0.6425588073709994,0.4934537122118335
FDX,ROP,-1.773373531996924,0.6425630364259624,0.28832111521999637
HPQ,ZTS,-1.7733727928847456,0.6425633902379779,0.6425199084813341
ESS,INVH,-1.7733647684744867,0.6425672315028502,0.762548128481508
SWKS,VZ,-1.773362203651311,0.6425684592734895,0.46380990561905694
PCAR,TYL,-1.7733385031368396,0.6425798045300952,0.8360884868012837
LEN,LII,-1.773333225403167,0.642582330920242,0.7508428589890817
BX,ROL,-1.7733307861695171,0.6425834985506361,0.7855298930914314
AVGO,HRL,-1.7733304151834295,0.6425836761368559,0.7504873205499525
AVY,ROST,-1.7733245621360798,0.6425864779095819,0.5682251679431085
TROW,VRSK,-1.7733196471411312,0.6425888306423608,0.7645460498022598
AMD,PSKY,-1.7732818950155422,0.6426069017857832,-0.41954666767861665
AME,BG,-1.7732708577228495,0.6426121850303856,0.7234345409353351
IDXX,TJX,-1.7732701449720454,0.6426125262031965,0.8393096981761388
HPQ,MAS,-1.7732556307155238,0.6426194737198916,0.6452267689712404
EME,WTW,-1.7732533068424285,0.6426205860792661,0.7535070368704677
PNR,SBAC,-1.773203812231765,0.6426442771222556,0.5531331017043927
FICO,MGM,-1.7731790864744583,0.6426561120780953,0.272096633144476
ESS,HII,-1.7731747782339815,0.6426581741953955,0.18792992958667176
LIN,WST,-1.7731710168778885,0.6426599745451186,0.9430606916851413
CVS,UAL,-1.7731703031292283,0.6426603161760422,-0.423550835811466
GILD,KDP,-1.7731675526038841,0.642661632694915,0.206032677928884
CCL,LYV,-1.7731649218271825,0.6426628918950341,-0.38112853404730646
CVS,DPZ,-1.7731550011198205,0.6426676403447923,0.627057701454024
CLX,POOL,-1.7731258869312525,0.6426815754112389,0.5631586574922467
IEX,LUV,-1.773062020375856,0.6427121433589392,-0.18793401787102662
AES,BR,-1.77305821175945,0.6427139662117559,0.8425350318835784
CASY,ON,-1.7730551237844965,0.6427154441533813,0.7091309464675886
ACN,MGM,-1.773048717127601,0.6427185104474074,0.5893344005055573
MPWR,STLD,-1.7730469319972262,0.642719364827757,0.6892385024137226
SYK,VST,-1.773043549199761,0.6427209838643517,0.04241841221442269
CBRE,CCI,-1.7730116632824027,0.6427362445904221,0.7720003037928278
CAT,TER,-1.7730062293818167,0.6427388452489137,0.8148024911590719
EQIX,PSKY,-1.7729976927385651,0.6427429308600785,-0.4612009751866075
EXR,TXT,-1.772986913019714,0.6427480899717636,0.5277338120338227
DHR,STT,-1.7729715414055516,0.6427554466831156,0.25635513854767217
VMC,VRTX,-1.7729258374337926,0.6427773197954743,0.35723034540711146
CPT,PNR,-1.7729212695714502,0.6427795058620914,0.7223047888833122
CSGP,MO,-1.7728961381165127,0.642791533056206,-0.1409177052771333
LDOS,ULTA,-1.772890215932475,0.6427943672185448,0.4152610770319717
CNP,LYV,-1.7728836782850976,0.642797495910206,0.5848213779901982
EG,HII,-1.772858626717963,0.6428094846142521,0.4693237782836198
ADP,MPWR,-1.7728425502115146,0.642817178113218,0.8538041537292543
FANG,NOC,-1.7728410879880556,0.6428178778646316,0.4162533759585168
AMAT,LYV,-1.7728001442482133,0.6428374713757239,0.797325278907868
GLW,WMB,-1.7727900941583379,0.6428422807475491,0.632563121722341
ETR,GDDY,-1.7727644693763305,0.642854543109943,0.3618492935099653
ARE,EOG,-1.7727166257427724,0.6428774374945481,-0.14670341158860034
NWSA,WRB,-1.7726774761075723,0.6428961711144645,0.5654334918606458
LMT,LRCX,-1.772668527583783,0.6429004530427701,0.6741695087329233
ADI,IBKR,-1.772607134002424,0.6429298296881569,0.5004552518474512
AKAM,NEE,-1.7725929614931766,0.6429366110445267,0.8398732428431129
CRL,TFC,-1.7725895192743908,0.6429382580919145,0.5767196017316896
BG,OMC,-1.7725640812163896,0.6429504297005374,0.6706121452590731
CVS,PPL,-1.7725555632663705,0.6429545053317788,0.5538911524180421
FANG,NRG,-1.7725203242163061,0.6429713661457033,0.38456769538332486
AVGO,STLD,-1.7724538352293973,0.6430031781755556,0.745096202618265
AFL,MLM,-1.7724504735626918,0.6430047865516624,0.7965435014006944
AMZN,NTAP,-1.772431516041753,0.6430138566442909,0.32449363177376284
CNP,ZTS,-1.7724144261602242,0.6430220330933774,0.13530693469539692
GOOG,VICI,-1.7724085378439007,0.6430248502692016,0.8775314979793825
AEP,NTRS,-1.7724049192746687,0.6430265815141588,0.2697512526656647
EXPE,HBAN,-1.7723984021244783,0.6430296995284493,0.7576208161625534
BXP,XYZ,-1.7723983832507286,0.6430297085582414,-0.02063015012119836
AOS,CPAY,-1.7723694888788089,0.6430435324145529,-0.032931835748915804
CPT,INCY,-1.7723328332071884,0.643061069158511,-0.24847617353011575
BF-B,KIM,-1.7722941059675912,0.643079596577499,0.4609569881059242
CPRT,SPG,-1.7722586638569375,0.6430965520036074,-0.18711482048946684
GWW,IVZ,-1.772217863407908,0.6431160704193976,0.2739743645094034
TXN,VEEV,-1.772202818284008,0.6431232676998433,0.8188495593027226
CPT,IVZ,-1.7721919416381882,0.6431284708266478,0.34345530663278234
ADI,BIIB,-1.7721809821003878,0.6431337135741072,-0.3986300953829288
AIG,BAC,-1.7721297444793473,0.6431582238329415,0.7497463270543154
REG,WST,-1.7721176260842548,0.6431640207374096,0.26153763148322884
DXCM,PANW,-1.7721110925556587,0.6431671460719003,0.7661478273155207
TDY,XOM,-1.7721066079512133,0.6431692912901198,0.07234387445376843
AKAM,TRV,-1.7720998769878433,0.6431725110476043,0.36762375012540943
MAA,SBUX,-1.7720990394028695,0.6431729117056493,0.8094149503359244
GEN,PTC,-1.772092159728831,0.6431762025844543,0.6021163621643737
GS,LRCX,-1.772085417657719,0.6431794276285427,0.8312389120549898
AOS,CI,-1.7720851270497477,0.6431795666394803,0.48961531855385454
DTE,HST,-1.7720805451453614,0.6431817583685293,0.26387260294733395
EG,ROP,-1.7720633879184682,0.6431899653834566,0.6297866663906458
EQIX,GL,-1.772063144769131,0.6431900816913116,0.41819063369638615
PHM,UHS,-1.7720573548840894,0.6431928512153904,0.38669172287197645
CRM,CVS,-1.7720371985007133,0.6432024927147443,0.3593045931794271
FAST,NRG,-1.7719929998185622,0.643223634090968,0.5990704467656408
AOS,MPC,-1.7719756778718827,0.6432319194809127,0.49334803174569625
EBAY,EXPE,-1.771954043237037,0.6432422675891369,0.5153457512396338
DXCM,LYV,-1.7719358584800977,0.6432509654793634,0.651965692769371
MCHP,NUE,-1.7719244148503754,0.6432564389969752,0.7401791297822311
AVB,CPRT,-1.7719150370423031,0.6432609243999156,0.6318888359084065
GILD,JPM,-1.7719133036800125,0.6432617534639592,0.2399779754737268
AKAM,YUM,-1.7718934859589055,0.6432712321853369,0.6219660347840651
GNRC,TSN,-1.7718821663676856,0.6432766462433006,0.4890162474902043
CNP,QCOM,-1.7718734933063975,0.6432807944661219,0.18383539626728793
BXP,VRSN,-1.7718674084830563,0.6432837047529405,-0.005511067656357027
ALGN,NWS,-1.7718213021201625,0.6433057564574867,0.7520446646854468
GM,MTB,-1.7718062564165915,0.6433129523748119,0.4557756572488153
WAT,WST,-1.7717707097270272,0.6433299530631756,0.8064110239038307
NTAP,SW,-1.7717477529499819,0.6433409322696868,0.6639357960879003
BA,CVNA,-1.7716954629322206,0.643365939720711,-0.10895298366345975
DE,MSCI,-1.7715329298630433,0.6434436655798867,0.8782531246996813
HD,MCK,-1.7715306658149796,0.6434447482317822,0.7748285405641253
BAC,VZ,-1.7715158534968016,0.6434518313435715,0.1118326053167188
MSFT,UNH,-1.7715154089958942,0.6434520438988081,0.8963082524593451
MET,RTX,-1.7715128646471379,0.6434532605761578,0.8350163645598652
AMP,V,-1.7714164562751458,0.6434993606011488,0.7532700611513558
BXP,EW,-1.771376546781133,0.6435184435544736,-0.010173564229068923
FAST,NUE,-1.771365027342181,0.6435239515586672,0.6761665995763327
BA,WDC,-1.7713579251619913,0.6435273474383318,0.40639480861201116
HLT,WELL,-1.7713576624761271,0.6435274730402835,0.7711755494080109
ES,SLB,-1.7713523474025517,0.6435300144124418,-0.588982932265169
ALB,BKNG,-1.7713514964091557,0.6435304213093649,0.574324366915297
CDNS,HIG,-1.771345121857596,0.6435334692531322,0.6204052321179527
ESS,TTD,-1.7713295459272957,0.6435409167196893,0.5533136651693107
NEM,VST,-1.7713171434974428,0.643546846762742,-0.29717280521911094
BXP,SNA,-1.7712968866082257,0.6435565322112088,-0.003059934449985502
AOS,ES,-1.771282042616077,0.6435636295135576,0.2214895347895979
BXP,IBKR,-1.7712763041065687,0.6435663732293408,-0.0033543836799773126
APH,LYV,-1.7712692064352284,0.6435697667796776,0.8639854230987015
BBY,ULTA,-1.7712553785460687,0.6435763781530136,0.31136545053253645
CDNS,PCG,-1.7712094084003434,0.6435983569638424,-0.7012821161204974
CCI,OXY,-1.771208621267815,0.6435987332951246,-0.4854506797156004
IP,RCL,-1.7712050897095741,0.6436004217454676,0.26665035682238236
AOS,DOC,-1.7712011854780765,0.6436022883681987,0.33278740736847645
COHR,IEX,-1.7711890947611961,0.6436080689431889,0.608616033105693
TDY,TKO,-1.77114551789192,0.6436289027219168,-0.02810608502525324
DOV,ULTA,-1.7711398541097083,0.6436316104958573,0.6856903764695453
TTWO,VMC,-1.7711225144357643,0.6436399002930695,0.5510597927754115
MSFT,NTRS,-1.7711193370750034,0.6436414193251296,0.49122874827357355
PHM,STT,-1.771106675868444,0.6436474723648504,0.40767491127051575
HUBB,IT,-1.7710995359648203,0.6436508857736272,0.8912329080174028
ARE,WMB,-1.7710883695181752,0.6436562241434269,0.35333865969991557
CTSH,TRGP,-1.7710792033335971,0.643660606217485,0.4693782326955786
FDX,PHM,-1.7710736460603975,0.6436632629695029,0.4719504924199237
BLDR,SHW,-1.7710666120174812,0.6436666257050059,0.9023346380602703
FSLR,GD,-1.7710463394587121,0.6436763172461768,0.6092620310896831
JKHY,ZBH,-1.7710132200379576,0.6436921501409395,0.24734333855335403
EXPE,NXPI,-1.7709885755064558,0.6437039313788655,0.5381910048745718
AEE,AMT,-1.7709656518564436,0.6437148898047135,0.9075290617981848
RCL,SYF,-1.770918333536222,0.6437375094050309,0.3009789420909581
PFE,WMT,-1.7708984223188244,0.6437470273897274,0.6125520298777117
MAS,PSKY,-1.7708889617731747,0.643751549693119,-0.23570847236472903
VMC,WBD,-1.770880783074874,0.6437554592315613,-0.09188475532243146
DG,WBD,-1.7708666079192161,0.6437622351213959,-0.31693806217592374
IDXX,KIM,-1.7708522465200889,0.643769099981279,0.5988178169940004
BXP,GRMN,-1.7708486537143184,0.6437708173613376,-0.007018327644592589
COHR,MCD,-1.7707920177098835,0.6437978891990562,0.4416676847778946
PPG,PSKY,-1.7707454249569958,0.643820159729863,0.0931897829333255
DGX,NTRS,-1.7707327358691853,0.6438262247908416,0.6247769150431386
LMT,RJF,-1.770705082436938,0.6438394422736852,0.6353919271738417
BALL,DAL,-1.7706854534848435,0.6438488241759127,-0.2938900322051667
TSLA,XYL,-1.7706197043791236,0.6438802490058799,0.7678023653459519
ETN,XEL,-1.7706106836814175,0.643884560361462,0.778897654236942
EBAY,NDSN,-1.7705884752063406,0.6438951745925301,0.8378035959755378
AFL,ALB,-1.7705772000644258,0.6439005633373406,0.7246273148965743
NTAP,ORCL,-1.7705753986734256,0.6439014242754851,0.6353235068822025
DXCM,OXY,-1.7705685666115463,0.6439046895121919,-0.5223659859150829
FDS,NI,-1.7705537953737367,0.6439117490628723,0.5671450963710041
HON,KMB,-1.770537300803935,0.6439196321666347,0.6767497583038952
DPZ,SRE,-1.770517658042931,0.6439290197596066,0.5082499261466478
INTC,TTWO,-1.7704710058074538,0.6439513151901861,0.4182550037117533
ABT,TROW,-1.7704651430553795,0.6439541169980374,0.8162634517674241
IBKR,NFLX,-1.7704531495859728,0.6439598486447176,0.16774750732315136
INVH,RJF,-1.7704399874867156,0.6439661387307538,0.8122122068186765
AAPL,EVRG,-1.7704366301681227,0.6439677431649429,0.720680108090337
FITB,GM,-1.7704175189048919,0.6439768762168986,0.8357877279675219
EBAY,F,-1.7704140385520575,0.6439785394264659,0.5993569864830357
FAST,SCHW,-1.7703523721083454,0.6440080083608035,0.6541372017697568
F,FIS,-1.770336445628258,0.6440156190781988,-0.2704000003189418
AEE,EXC,-1.7703340147193871,0.6440167807198299,0.7941390239678948
CL,DRI,-1.7702739642095708,0.6440454761241456,0.560391872869263
PTC,VRSN,-1.7702636895987964,0.6440503857930258,0.39237830187485817
BRO,MGM,-1.7702031617576517,0.644079308112732,0.4592219654419218
ABT,SYY,-1.7701664713736187,0.6440968395690113,0.6175907323777412
REGN,WBD,-1.770159639719938,0.6441001038393176,-0.45869137100217716
ADBE,PYPL,-1.770100154877174,0.6441285260768184,0.8325772061792107
CTAS,NOW,-1.7700888918006759,0.6441339075365775,0.9180916779652685
AES,FISV,-1.7700830296373278,0.6441367084444791,0.7522473094392953
NKE,PANW,-1.7700591142226463,0.6441481349935598,0.7906383383616518
D,PFG,-1.7700586848674624,0.6441483401337847,0.2401497336480236
EMR,V,-1.770048676949605,0.6441531217700641,0.7060721220274088
CINF,SLB,-1.7700393860033221,0.6441575608230748,0.005977043264426083
PLD,SBUX,-1.7700193180803163,0.6441671488472678,0.8193728417020584
ALB,LNT,-1.770012240777322,0.6441705302046519,0.6515610251169197
CCI,PEG,-1.7700095440225536,0.644171818642618,0.7881930460978587
ABBV,MSI,-1.76998862073093,0.6441818151686134,0.72758010090977
AMGN,LYV,-1.76997070073078,0.6441903767151473,0.5654804261153765
NVDA,PFG,-1.7699610500898244,0.6441949874155967,0.6147300368865526
DLTR,T,-1.7699599203255756,0.6441955271712785,0.022506782178466914
APD,EMR,-1.7699566020282351,0.644197112517549,0.6549028511001914
EFX,EIX,-1.7699448622361924,0.6442027212839007,0.43774969536591585
L,TJX,-1.7699366462162058,0.6442066465212708,0.45922049510276236
IQV,NTAP,-1.769888212930352,0.6442297853437751,0.5808030099339465
BRO,CFG,-1.7698874748853708,0.6442301379370091,0.4827889019506174
GNRC,MGM,-1.769871396778122,0.6442378190464194,0.47442653894267156
BNY,RCL,-1.7698502852104059,0.6442479047184522,0.47899669681511536
DGX,DVN,-1.769804744331069,0.6442696606354469,0.43357077577854114
CNC,NTAP,-1.7697596069227253,0.6442912232393101,0.5452565609221302
NKE,WAB,-1.7697593612975628,0.6442913405754334,0.18678408884623265
AMGN,BSX,-1.7697458853490735,0.6442977780644047,0.6009624816429794
BLK,WM,-1.7697094230357744,0.6443151959364832,0.7786209729957222
BF-B,ORLY,-1.7697055446540082,0.6443170485992062,0.7480324084308182
MLM,ON,-1.7696731595813162,0.6443325184499682,0.8939465618603432
AOS,SRE,-1.7696717182209398,0.6443332069588925,0.23656841390955793
FIS,NOC,-1.7696385525685043,0.644349049366712,-0.36265984940000445
NTAP,YUM,-1.7696371694768054,0.6443497100286304,0.5675728966152536
MSFT,XOM,-1.7696237942029849,0.6443560989732764,0.08190883559612692
ADP,CAG,-1.769589063121655,0.6443726886796419,0.3935944123887787
ECL,HPQ,-1.7695733927633692,0.644380173699931,0.19435663217256344
CBRE,SBAC,-1.7695718523923372,0.6443809094617275,0.722290061307411
CAH,EA,-1.769564115809324,0.6443846048486209,0.48743060520262804
EMR,KMB,-1.7695568340147863,0.6443880829902001,0.43989581850544845
NFLX,NOW,-1.7695515863748439,0.6443905895108595,0.5036009056884686
EG,STE,-1.7695465750535557,0.6443929831474573,0.6457277043723146
AIZ,KEY,-1.769520423782731,0.6444054740795622,0.5853714329300043
ESS,XEL,-1.7694980112093528,0.6444161791040481,0.5480654137005954
NWSA,ORLY,-1.7694687558895517,0.6444301522530662,0.6005415998176002
NKE,NOC,-1.7694639198731739,0.6444324620452894,0.41410748472305975
COHR,TKO,-1.7693428469119128,0.6444902871561109,-0.16565229133112847
EBAY,WY,-1.7693309336128946,0.6444959767938513,0.6287630686557394
EG,NKE,-1.7693114118642683,0.6445053000439156,0.5199632384839743
RTX,TRMB,-1.7693102919091577,0.6445058349119386,0.48150649749192875
